authorityDraftRevisionId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,title,status,type,ietfStream,publishedDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,notes
,,,,relComplete,draft-ietf-jose-json-web-encryption-40,JSON Web Encryption (JWE),Adopted,Internet-Draft,IETF,2015-01-13,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-40.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-40.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/40/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-39,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-12-30,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-39.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-39.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/39/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-38,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-12-09,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-38.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-38.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/38/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-37,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-11-19,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-37.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-37.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/37/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-36,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-10-24,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-36.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-36.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/36/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-35,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-10-17,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-35.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-35.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/35/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-34,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-10-14,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-34.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-34.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/34/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-33,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-09-25,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-33.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-33.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/33/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-32,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-09-23,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-32.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-32.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/32/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-31,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-07-04,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-31.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-31.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/31/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-30,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-07-01,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-30.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-30.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/30/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-29,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-06-20,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-29.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-29.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/29/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-28,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-06-20,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-28.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-28.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/28/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-27,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-06-10,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-27.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-27.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/27/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-26,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-04-30,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-26.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-26.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/26/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-25,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-03-31,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-25.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-25.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/25/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-24,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-03-18,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-24.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-24.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/24/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-23,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-03-03,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-23.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-23.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/23/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-22,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-03-02,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-22.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-22.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/22/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-21,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-02-14,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-21.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-21.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/21/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-20,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2014-01-20,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-20.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-20.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/20/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-19,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-12-29,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-19.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-19.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/19/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-18,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-11-12,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-18.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-18.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/18/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-17,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-10-07,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-17.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-17.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/17/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-16,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-09-15,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-16.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-16.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/16/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-15,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-09-03,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-15.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-15.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/15/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-14,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-07-29,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-14.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/14/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-13,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-07-15,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-13.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/13/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-12,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-07-12,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-11,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-05-28,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-10,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-04-26,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-09,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2013-04-23,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-08,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-12-28,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-07,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-11-07,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-06,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-10-15,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-05,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-07-30,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-04,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-07-16,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-03,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-07-06,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-02,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-05-12,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-01,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-03-12,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-encryption-00,JSON Web Encryption (JWE),Revised,Internet-Draft,IETF,2012-01-16,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-encryption-00.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-encryption/00/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-encryption-02,JSON Web Encryption (JWE),Replaced,Internet-Draft,,2011-12-14,https://www.ietf.org/archive/id/draft-jones-json-web-encryption-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-encryption-02.txt,,https://datatracker.ietf.org/doc/draft-jones-json-web-encryption/02/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-encryption-01,JSON Web Encryption (JWE),Revised,Internet-Draft,,2011-10-31,https://www.ietf.org/archive/id/draft-jones-json-web-encryption-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-encryption-01.txt,,,,
,,,,relComplete,draft-jones-json-web-encryption-00,JSON Web Encryption (JWE),Revised,Internet-Draft,,2011-09-07,https://www.ietf.org/archive/id/draft-jones-json-web-encryption-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-encryption-00.txt,,,,
,,,,relComplete,draft-ietf-jose-json-web-key-41,JSON Web Key (JWK),Adopted,Internet-Draft,IETF,2015-01-16,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-41.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-41.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/41/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-40,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2015-01-13,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-40.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-40.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/40/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-39,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-12-30,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-39.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-39.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/39/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-38,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-12-09,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-38.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-38.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/38/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-37,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-11-19,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-37.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-37.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/37/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-36,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-10-24,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-36.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-36.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/36/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-35,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-10-17,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-35.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-35.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/35/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-34,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-10-14,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-34.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-34.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/34/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-33,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-09-25,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-33.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-33.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/33/,IETF Datatracker,
,,,,relComplete,draft-ietf-jose-json-web-key-32,JSON Web Key (JWK),Revised,Internet-Draft,IETF,2014-09-23,https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-32.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-jose-json-web-key-32.txt,,https://datatracker.ietf.org/doc/draft-ietf-jose-json-web-key/32/,IETF Datatracker,
